NUMBER,Del_include?,Add_include?,SATD,sub_name,broken?
23424,0,0,not_have,qt/qtserialport,0
23425,0,0,not_have,qt/qtsensors,0
23427,0,0,not_have,qt/qtbase,0
23428,0,0,not_have,qt/qtbase,0
23429,0,0,not_have,qt/qtbase,0
23430,0,0,not_have,qt/qtbase,0
23431,0,0,not_have,qt/qtbase,0
23432,0,0,not_have,qt/qtbase,0
23433,0,0,not_have,qt/qtbase,0
23434,0,0,not_have,qt/qtbase,0
23435,0,0,not_have,qt/qtbase,0
23438,0,0,not_have,qt/qtbase,0
23439,0,0,not_have,qt/qtdeclarative,0
23440,0,0,not_have,qt/qtbase,0
23441,0,0,not_have,qt/qtdeclarative,0
23442,0,0,not_have,qt/qtdeclarative,0
23444,0,0,not_have,qt/qtdeclarative,0
23447,0,0,not_have,qt/qtbase,0
23448,0,0,not_have,qt/qtmultimedia,0
23449,0,0,not_have,qt/qtdeclarative,0
23452,0,0,not_have,qt/qtlocation,0
23453,0,0,not_have,qt/qtdeclarative,0
23454,0,0,not_have,qt/qtmultimedia,0
23455,0,0,not_have,qt/qtdeclarative,0
23456,0,0,not_have,qt/qtlocation,0
23457,0,0,not_have,qt/qtbase,0
23458,0,0,not_have,qt/qtdeclarative,0
23460,0,0,not_have,qt/qtdeclarative,0
23467,0,0,not_have,qt/qtbase,0
23468,0,0,not_have,qt/qtbase,0
23469,0,0,not_have,qt/qtdeclarative,0
23470,0,0,not_have,qt/qtlocation,0
23471,0,0,not_have,qt/qtdeclarative,0
23472,0,0,not_have,qt/qtscript,0
23473,0,0,not_have,qt/qtscript,0
23474,0,0,not_have,qt/qtscript,0
23475,0,0,not_have,qt/qtbase,0
23480,0,0,not_have,qt/qttools,0
23481,0,0,not_have,qt/qttools,0
23482,0,0,not_have,qt/qtdeclarative,0
23483,0,0,not_have,qt/qtdeclarative,0
23484,0,0,not_have,qt/qtbase,0
23485,0,0,not_have,qt/qtdeclarative,0
23486,0,0,not_have,qt/qtdeclarative,0
23489,0,0,not_have,qt/qtbase,0
23492,0,0,not_have,qt/qtbase,0
23493,0,0,not_have,qt/qtbase,0
23495,0,0,not_have,qt/qtsvg,0
23496,0,0,not_have,qt/qtsvg,0
23497,27,0,SATD_have,qt/qtsvg,0
23503,0,0,not_have,qt/qtbase,0
23507,0,0,not_have,qt/qtbase,0
23510,1,0,SATD_have,qt/qtbase,0
23515,0,0,not_have,qt/qtdoc,0
23516,0,0,not_have,qt/qtbase,0
23520,0,0,not_have,qt/qtbase,0
23521,0,0,not_have,qt/qtdeclarative,0
23522,0,0,not_have,qt/qtbase,0
23524,0,0,not_have,qt/qtbase,0
23527,0,0,not_have,qt/qtbase,0
23528,0,0,not_have,qt/qtbase,0
23532,0,0,not_have,qt/qtbase,0
23534,0,0,not_have,qt/qtdeclarative,0
23535,0,0,not_have,qt/qtdeclarative,0
23537,0,0,not_have,qt/qtdeclarative,0
23549,0,0,not_have,qt/qtbase,0
23550,0,0,not_have,qt/qtdeclarative,0
23551,0,0,not_have,qt/qtbase,0
23552,0,0,not_have,qt/qtdeclarative,0
23555,0,0,not_have,qt/qtbase,0
23559,0,0,not_have,qt/qtbase,0
23560,0,0,not_have,qt/qtbase,0
23561,0,0,not_have,qt/qtbase,0
23562,0,0,not_have,qt/qtbase,0
23563,0,0,not_have,qt/qtbase,0
23564,0,0,not_have,qt/qtbase,0
23565,0,0,not_have,qt/qtbase,0
23566,0,0,not_have,qt/qtbase,0
23567,2,2,SATD_have,qt/qtbase,0
23568,0,0,not_have,qt/qtbase,0
23570,0,0,not_have,qt/qtbase,0
23573,0,0,not_have,qt/qtbase,0
23574,0,0,not_have,qt/qtbase,0
23575,0,0,not_have,qt/qtbase,0
23576,0,0,not_have,qt/qtbase,0
23577,0,0,not_have,qt/qtbase,0
23578,0,1,SATD_have,qt/qtbase,0
23579,0,0,not_have,qt/qtbase,0
23580,0,0,not_have,qt/qtlocation,0
23581,0,0,not_have,qt/qtbase,0
23588,0,0,not_have,qt/qtscript,0
23589,0,0,not_have,qt/qtbase,0
23591,0,0,not_have,qt/qtbase,0
23593,0,0,not_have,qt/qtbase,0
23594,0,0,not_have,qt/qtbase,0
23596,0,0,not_have,qt/qtbase,0
23598,0,0,not_have,qt/qtmultimedia,0
23600,0,0,not_have,qt/qtmultimedia,0
23601,0,0,not_have,qt/qtmultimedia,0
23604,0,0,not_have,qt/qtlocation,0
23605,0,0,not_have,qt/qtmultimedia,0
23606,0,0,not_have,qt/qtdeclarative,0
23607,1,1,SATD_have,qt/qtbase,0
23609,0,0,not_have,qt/qtqa,0
23612,0,0,not_have,qt/qtqa,0
23614,0,0,not_have,qt/qtquick1,0
23615,0,0,not_have,qt/qtbase,0
23616,0,0,not_have,qt/qttools,0
23618,0,0,not_have,qt/qtsensors,0
23619,0,0,not_have,qt/qtdeclarative,0
23626,0,0,not_have,qt/qtbase,0
23629,0,0,not_have,qt/qtdeclarative,0
23630,0,0,not_have,qt/qtbase,0
23631,0,0,not_have,qt/qtbase,0
23633,0,0,not_have,qt/qtbase,0
23643,0,0,not_have,qt/qtquick1,0
23646,0,0,not_have,qt/qtbase,0
23647,0,0,not_have,qt/qtbase,0
23652,0,0,not_have,qt/qtbase,0
23654,0,0,not_have,qt/qtdeclarative,0
23659,0,0,not_have,qt/qtdoc,0
23660,0,0,not_have,qt/qtbase,0
23663,0,0,not_have,qt/qtbase,0
23666,0,0,not_have,qt/qtbase,0
23669,0,0,not_have,qt/qtbase,0
23670,0,0,not_have,qt/qtbase,0
23671,0,0,not_have,qt/qtbase,0
23674,0,0,not_have,qt/qtbase,0
23677,0,0,not_have,qt/qtbase,0
23678,0,0,not_have,qt/qtbase,0
23679,0,0,not_have,qt/qtlocation,0
23680,0,0,not_have,qt/qtbase,0
23706,0,0,not_have,qt/qtbase,0
23709,0,0,not_have,qt/qtbase,0
23711,0,0,not_have,qt/qtdeclarative,0
23712,0,0,not_have,qt/qtbase,0
23715,0,0,not_have,qt/qtbase,0
23716,0,0,not_have,qt/qtbase,0
23717,0,0,not_have,qt/qtbase,0
23719,0,0,not_have,qt/qtdeclarative,0
23720,0,0,not_have,qt/qtbase,0
23723,0,0,not_have,qt/qtbase,0
23726,0,0,not_have,qt/qtbase,0
23732,0,0,not_have,qt/qtbase,0
23733,0,0,not_have,qt/qtlocation,0
23734,0,0,not_have,qt/qtbase,0
23737,0,0,not_have,qt/qtlocation,0
23740,0,0,not_have,qt/qtbase,0
23742,0,0,not_have,qt/qtdeclarative,0
23743,0,0,not_have,qt/qtbase,0
23744,0,1,SATD_have,qt/qtbase,0
23746,0,0,not_have,qt/qtbase,0
23747,0,0,not_have,qt/qtbase,0
23748,0,0,not_have,qt/qtbase,0
23751,0,0,not_have,qt/qtbase,0
23752,0,1,SATD_have,qt/qtbase,0
23753,0,0,not_have,qt/qtbase,0
23755,0,0,not_have,qt/qtbase,0
23757,0,0,not_have,qt/qtbase,0
23758,0,0,not_have,qt/qtlocation,0
23760,0,0,not_have,qt/qtbase,0
23761,0,0,not_have,qt/qtbase,0
23762,0,0,not_have,qt/qtqa,0
23764,0,0,not_have,qt/qtbase,0
23765,0,0,not_have,qt/qtbase,0
23766,0,0,not_have,qt/qtbase,0
23767,0,0,not_have,qt/qtbase,0
23768,0,0,not_have,qt/qtqa,0
23769,0,0,not_have,qt/qtqa,0
23770,0,0,not_have,qt/qtmultimedia,0
23772,0,0,not_have,qt/qtdeclarative,0
23776,0,0,not_have,qt/qtlocation,0
23777,0,0,not_have,qt/qtbase,0
23779,0,0,not_have,qt/qtdeclarative,0
23782,0,0,not_have,qt/qtbase,0
23786,0,0,not_have,qt/qtbase,0
23787,0,0,not_have,qt/qtbase,0
23789,0,0,not_have,qt/qtdeclarative,0
23790,0,0,not_have,qt/qtdeclarative,0
23792,0,0,not_have,qt/qtdeclarative,0
23794,0,0,not_have,qt/qtqa,0
23795,0,0,not_have,qt/qtdeclarative,0
23798,0,0,not_have,qt/qtbase,0
23811,0,0,not_have,qt/qtbase,0
23819,0,0,not_have,qt/qtbase,0
23824,0,0,not_have,qt/qtbase,0
23826,0,0,not_have,qt/qtbase,0
23828,0,0,not_have,qt/qtbase,0
23831,0,0,not_have,qt/qtbase,0
23832,0,0,not_have,qt/qtmultimedia,0
23833,1,0,SATD_have,qt/qtbase,0
23834,0,0,not_have,qt/qtxmlpatterns,0
23835,0,0,not_have,qt/qtbase,0
23836,0,0,not_have,qt/qtdoc,0
23838,0,0,not_have,qt/qtbase,0
23839,0,0,not_have,qt/qtbase,0
23840,0,0,not_have,qt/qtbase,0
23841,0,0,not_have,qt/qtbase,0
23843,0,0,not_have,qt/qtbase,0
23855,0,0,not_have,qt/qtbase,0
23856,0,0,not_have,qt/qtdeclarative,0
23858,0,0,not_have,qt/qtbase,0
23859,0,10,SATD_have,qt/qtbase,0
23860,0,0,not_have,qt/qtbase,0
23861,0,0,not_have,qt/qtbase,0
23863,0,1,SATD_have,qt/qtbase,0
23864,0,0,not_have,qt/qtbase,0
23865,0,0,not_have,qt/qtbase,0
23866,0,0,not_have,qt/qtdeclarative,0
23867,0,0,not_have,qt/qtbase,0
23869,0,0,not_have,qt/qtbase,0
23873,0,0,not_have,qt/qtbase,0
23874,0,0,not_have,qt/qtbase,0
23875,0,0,not_have,qt/qtbase,0
23876,0,0,not_have,qt/qtquick1,0
23877,0,0,not_have,qt/qtbase,0
23881,0,0,not_have,qt/qtdeclarative,0
23882,0,0,not_have,qt/qtdeclarative,0
23891,0,0,not_have,qt/qtbase,0
23893,0,0,not_have,qt/qtbase,0
23894,0,0,not_have,qt/qtlocation,0
23895,0,0,not_have,qt/qtbase,0
23896,0,0,not_have,qt/qtbase,0
23898,0,0,not_have,qt/qtbase,0
23899,0,0,not_have,qt/qtserialport,0
23900,0,0,not_have,qt/qtbase,0
23901,0,0,not_have,qt/qtbase,0
23902,2,2,SATD_have,qt/qtbase,0
23903,0,0,not_have,qt/qtbase,0
23904,0,0,not_have,qt/qtbase,0
23905,0,0,not_have,qt/qtbase,0
23906,0,0,not_have,qt/qtbase,0
23907,0,0,not_have,qt/qtbase,0
23908,0,0,not_have,qt/qtbase,0
23909,0,0,not_have,qt/qttools,0
23910,0,0,not_have,qt/qtbase,0
23911,0,0,not_have,qt/qttools,0
23913,0,0,not_have,qt/qtbase,0
23914,0,0,not_have,qt/qtbase,0
23915,0,0,not_have,qt/qtbase,0
23916,0,0,not_have,qt/qtbase,0
23917,1,1,SATD_have,qt/qtbase,0
23918,0,0,not_have,qt/qtbase,0
23919,0,0,not_have,qt/qtbase,0
23920,0,0,not_have,qt/qtbase,0
23921,0,0,not_have,qt/qtbase,0
23922,0,0,not_have,qt/qtbase,0
23923,0,0,not_have,qt/qtbase,0
23924,0,0,not_have,qt/qtbase,0
23925,0,0,not_have,qt/qtbase,0
23926,0,0,not_have,qt/qtbase,0
23927,0,0,not_have,qt/qtbase,0
23929,0,0,not_have,qt/qtdeclarative,0
23930,0,0,not_have,qt/qtbase,0
23932,0,0,not_have,qt/qtlocation,0
23934,0,0,not_have,qt/qtmultimedia,0
23936,0,0,not_have,qt/qtsensors,0
23937,0,0,not_have,qt/qtdeclarative,0
23938,0,0,not_have,qt/qtdeclarative,0
23940,0,0,not_have,qt/qtsensors,0
23941,0,0,not_have,qt/qtmultimedia,0
23942,0,0,not_have,qt/qtsensors,0
23943,0,0,not_have,qt/qtsensors,0
23944,0,0,not_have,qt/qtdeclarative,0
23945,0,0,not_have,qt/qtmultimedia,0
23947,0,0,not_have,qt/qtdeclarative,0
23948,0,0,not_have,qt/qtbase,0
23949,0,0,not_have,qt/qtbase,0
23952,0,0,not_have,qt/qtdeclarative,0
23953,0,0,not_have,qt/qtdeclarative,0
23954,0,0,not_have,qt/qtmultimedia,0
23956,0,0,not_have,qt/qttools,0
23957,0,0,not_have,qt/qttools,0
23958,0,0,not_have,qt/qttools,0
23959,0,0,not_have,qt/qtdeclarative,0
23960,0,0,not_have,qt/qttools,0
23963,0,0,not_have,qt/qtbase,0
23965,0,0,not_have,qt/qtdeclarative,0
23966,0,0,not_have,qt/qttools,0
23967,0,0,not_have,qt/qtdeclarative,0
23968,0,0,not_have,qt/qtbase,0
23969,0,0,not_have,qt/qtquickcontrols,0
23970,0,0,not_have,qt/qtbase,0
23971,0,0,not_have,qt/qtbase,0
23973,0,0,not_have,qt/qttools,0
23974,0,0,not_have,qt/qtdoc,0
23976,0,0,not_have,qt/qtdeclarative,0
23977,0,0,not_have,qt/qtdeclarative,0
23982,0,0,not_have,qt/qttools,0
23986,0,0,not_have,qt/qtdeclarative,0
23987,0,0,not_have,qt/qtlocation,0
23989,0,0,not_have,qt/qtbase,0
23990,0,0,not_have,qt/qtdeclarative,0
23991,0,0,not_have,qt/qtquick1,0
23993,0,0,not_have,qt/qtbase,0
23997,0,0,not_have,qt/qtxmlpatterns,0
23998,0,0,not_have,qt/qtbase,0
24050,0,0,not_have,qt/qtbase,0
24051,0,0,not_have,qt/qtquick1,0
24055,0,0,not_have,qt/qtbase,0
24057,0,0,not_have,qt/qtbase,0
24059,0,0,not_have,qt/qtbase,0
24060,0,0,not_have,qt/qtbase,0
24062,0,0,not_have,qt/qtbase,0
24063,0,0,not_have,qt/qtquick1,0
24067,0,0,not_have,qt/qtbase,0
24068,0,0,not_have,qt/qtbase,0
24069,0,0,not_have,qt/qtbase,0
24073,0,0,not_have,qt/qtbase,0
24074,0,0,not_have,qt/qtbase,0
24076,0,0,not_have,qt/qtbase,0
24077,0,0,not_have,qt/qtbase,0
24078,0,0,not_have,qt/qtbase,0
24079,0,0,not_have,qt/qtbase,0
24080,0,0,not_have,qt/qtbase,0
24081,0,0,not_have,qt/qtbase,0
24082,0,0,not_have,qt/qtbase,0
24083,0,0,not_have,qt/qtbase,0
24085,0,0,not_have,qt/qtbase,0
24086,0,1,SATD_have,qt/qtbase,0
24088,0,0,not_have,qt/qtbase,0
24089,0,0,not_have,qt/qtquick1,0
24091,0,0,not_have,qt/qtbase,0
24092,0,0,not_have,qt/qtbase,0
24093,2,0,SATD_have,qt/qtbase,0
24095,0,0,not_have,qt/qtbase,0
24099,0,0,not_have,qt/qttools,0
24100,0,0,not_have,qt/qtbase,0
24101,0,0,not_have,qt/qtbase,0
24102,0,0,not_have,qt/qtbase,0
24103,0,0,not_have,qt/qtbase,0
24104,0,0,not_have,qt/qtbase,0
24105,0,0,not_have,qt/qtbase,0
24106,0,0,not_have,qt/qtbase,0
24107,0,0,not_have,qt/qtbase,0
24108,0,0,not_have,qt/qtbase,0
24109,0,0,not_have,qt/qtbase,0
24110,0,0,not_have,qt/qtbase,0
24111,0,0,not_have,qt/qtbase,0
24112,0,0,not_have,qt/qtbase,0
24113,0,0,not_have,qt/qtbase,0
24114,0,0,not_have,qt/qtbase,0
24115,0,0,not_have,qt/qtbase,0
24116,0,0,not_have,qt/qtdeclarative,0
24117,0,0,not_have,qt/qtdeclarative,0
24118,0,0,not_have,qt/qtdeclarative,0
24119,0,0,not_have,qt/qtdeclarative,0
24120,0,0,not_have,qt/qtbase,0
24122,0,0,not_have,qt/qtbase,0
24124,0,0,not_have,qt/qtbase,0
24127,0,0,not_have,qt/qtbase,0
24128,0,0,not_have,qt/qtbase,0
24129,0,0,not_have,qt/qtdeclarative,0
24130,0,0,not_have,qt/qtbase,0
24132,0,0,not_have,qt/qtxmlpatterns,0
24133,0,0,not_have,qt/qtquickcontrols,0
24134,0,0,not_have,qt/qtquickcontrols,0
24138,0,0,not_have,qt/qtbase,0
24139,0,0,not_have,qt/qtactiveqt,0
24142,0,0,not_have,qt/qtbase,0
24143,0,0,not_have,qt/qtbase,0
24144,0,1,SATD_have,qt/qtbase,0
24145,0,0,not_have,qt/qtbase,0
24146,0,0,not_have,qt/qtbase,0
24147,0,0,not_have,qt/qtqa,0
24148,0,0,not_have,qt/qtbase,0
24149,0,0,not_have,qt/qtbase,0
24151,0,0,not_have,qt/qtsensors,0
24152,0,0,not_have,qt/qtbase,0
24153,0,0,not_have,qt/qtdeclarative,0
24155,0,0,not_have,qt/qtlocation,0
24157,0,0,not_have,qt/qtlocation,0
24158,0,0,not_have,qt/qtlocation,0
24159,0,0,not_have,qt/qtdeclarative,0
24160,0,0,not_have,qt/qtbase,0
24162,0,0,not_have,qt/qtdeclarative,0
24165,0,0,not_have,qt/qtbase,0
24169,0,0,not_have,qt/qtbase,0
24170,0,0,not_have,qt/qtbase,0
24179,0,0,not_have,qt/qtbase,0
24180,0,0,not_have,qt/qtconnectivity,0
24181,0,0,not_have,qt/qtconnectivity,0
24185,0,0,not_have,qt/qtconnectivity,0
24187,0,0,not_have,qt/qtdoc,0
24190,0,0,not_have,qt/qtconnectivity,0
24191,0,0,not_have,qt/qtbase,0
24193,0,0,not_have,qt/qtconnectivity,0
24195,0,0,not_have,qt/qtmultimedia,0
24196,0,0,not_have,qt/qtbase,0
24206,0,0,not_have,qt/qtbase,0
24207,0,0,not_have,qt/qtbase,0
24208,0,0,not_have,qt/qtbase,0
24209,0,0,not_have,qt/qtscript,0
24210,0,0,not_have,qt/qtbase,0
24213,0,0,not_have,qt/qtbase,0
24214,0,0,not_have,qt/qtxmlpatterns,0
24216,0,0,not_have,qt/qtbase,0
24217,0,0,not_have,qt/qtbase,0
24218,0,0,not_have,qt/qtbase,0
24219,0,0,not_have,qt/qtbase,0
24222,0,0,not_have,qt/qtdeclarative,0
24223,0,0,not_have,qt/qtbase,0
24224,0,0,not_have,qt/qtdeclarative,0
24226,0,0,not_have,qt/qtquick1,0
24227,0,0,not_have,qt/qtdeclarative,0
24228,0,0,not_have,qt/qtdeclarative,0
24229,0,0,not_have,qt/qtbase,0
24230,0,0,not_have,qt/qtbase,0
24231,0,0,not_have,qt/qtbase,0
24234,0,0,not_have,qt/qtrepotools,0
24236,0,0,not_have,qt/qttools,0
24237,0,0,not_have,qt/qttools,0
24238,0,0,not_have,qt/qttools,0
24240,0,0,not_have,qt/qtlocation,0
24241,0,0,not_have,qt/qtmultimedia,0
24242,0,0,not_have,qt/qtmultimedia,0
24244,0,0,not_have,qt/qtmultimedia,0
24252,0,0,not_have,qt/qtdeclarative,0
24257,0,0,not_have,qt/qtdoc,0
24258,0,0,not_have,qt/qtbase,0
24259,0,0,not_have,qt/qtbase,0
24260,1,0,SATD_have,qt/qtbase,0
24261,0,0,not_have,qt/qtbase,0
24262,0,0,not_have,qt/qtbase,0
24263,0,0,not_have,qt/qtbase,0
24264,0,0,not_have,qt/qtbase,0
24265,0,0,not_have,qt/qtbase,0
24266,0,0,not_have,qt/qtbase,0
24267,0,0,not_have,qt/qtbase,0
24268,0,0,not_have,qt/qtbase,0
24269,0,0,not_have,qt/qtbase,0
24270,0,0,not_have,qt/qtbase,0
24271,0,0,not_have,qt/qtbase,0
24272,0,0,not_have,qt/qtbase,0
24273,0,0,not_have,qt/qtbase,0
24274,0,0,not_have,qt/qtbase,0
24275,0,0,not_have,qt/qtbase,0
24276,0,0,not_have,qt/qtrepotools,0
24277,0,0,not_have,qt/qtbase,0
24278,0,0,not_have,qt/qtbase,0
24279,0,0,not_have,qt/qtbase,0
24280,0,0,not_have,qt/qtbase,0
24281,0,0,not_have,qt/qtbase,0
24282,0,1,SATD_have,qt/qtbase,0
24283,0,0,not_have,qt/qtbase,0
24284,0,0,not_have,qt/qtbase,0
24285,0,0,not_have,qt/qtbase,0
24286,0,0,not_have,qt/qtbase,0
24287,0,0,not_have,qt/qtbase,0
24288,0,0,not_have,qt/qtbase,0
24290,0,0,not_have,qt/qtbase,0
24297,0,0,not_have,qt/qtmultimedia,0
24298,0,0,not_have,qt/qtmultimedia,0
24299,0,0,not_have,qt/qtsensors,0
24300,0,0,not_have,qt/qttools,0
24301,0,0,not_have,qt/qtqa,0
24303,0,0,not_have,qt/qtrepotools,0
24304,0,0,not_have,qt/qtbase,0
24306,0,0,not_have,qt/qtqa,0
24307,0,0,not_have,qt/qtlocation,0
24309,0,0,not_have,qt/qtlocation,0
24311,0,0,not_have,qt/qtbase,0
24312,0,0,not_have,qt/qtconnectivity,0
24315,0,0,not_have,qt/qtmultimedia,0
24317,0,0,not_have,qt/qtbase,0
24319,0,0,not_have,qt/qtdeclarative,0
24320,0,0,not_have,qt/qtbase,0
24321,0,0,not_have,qt/qtlocation,0
24322,0,0,not_have,qt/qtbase,0
24324,0,0,not_have,qt/qtbase,0
24325,0,0,not_have,qt/qtbase,0
24327,0,0,not_have,qt/qtbase,0
24328,0,0,not_have,qt/qtconnectivity,0
24330,0,0,not_have,qt/qtbase,0
24331,0,0,not_have,qt/qtdeclarative,0
24333,0,0,not_have,qt/qtmultimedia,0
24334,0,0,not_have,qt/qtmultimedia,0
24337,0,0,not_have,qt/qtbase,0
24338,0,0,not_have,qt/qtconnectivity,0
24341,0,0,not_have,qt/qtbase,0
24342,0,0,not_have,qt/qtbase,0
24343,0,0,not_have,qt/qttools,0
24344,0,0,not_have,qt/qtbase,0
24345,0,0,not_have,qt/qtscript,0
24346,0,0,not_have,qt/qtscript,0
24351,0,0,not_have,qt/qtmultimedia,0
24352,0,0,not_have,qt/qtdeclarative,0
24354,0,0,not_have,qt/qtbase,0
24355,0,0,not_have,qt/qtbase,0
24357,0,0,not_have,qt/qtbase,0
24358,0,0,not_have,qt/qtdeclarative,0
24359,0,0,not_have,qt/qtbase,0
24362,0,0,not_have,qt/qtbase,0
24363,0,0,not_have,qt/qtbase,0
24364,0,0,not_have,qt/qtbase,0
24365,0,0,not_have,qt/qtsensors,0
24370,0,0,not_have,qt/qtconnectivity,0
24372,0,0,not_have,qt/qtlocation,0
24376,0,1,SATD_have,qt/qtbase,0
24377,0,0,not_have,qt/qtdeclarative,0
24378,0,0,not_have,qt/qtdeclarative,0
24379,0,0,not_have,qt/qtdeclarative,0
24380,0,0,not_have,qt/qtbase,0
24381,0,0,not_have,qt/qtlocation,0
24383,0,0,not_have,qt/qtbase,0
24385,0,0,not_have,qt/qtdeclarative,0
24387,0,1,SATD_have,qt/qtbase,0
24394,0,0,not_have,qt/qtdeclarative,0
24400,0,0,not_have,qt/qtbase,0
24405,0,0,not_have,qt/qtbase,0
24408,0,0,not_have,qt/qtdeclarative,0
24409,0,0,not_have,qt/qtdeclarative,0
24410,0,0,not_have,qt/qtdeclarative,0
24411,0,0,not_have,qt/qtdeclarative,0
24413,0,0,not_have,qt/qtbase,0
24414,0,0,not_have,qt/qtdeclarative,0
24419,0,0,not_have,qt/qtbase,0
24420,0,0,not_have,qt/qtbase,0
24422,0,0,not_have,qt/qtbase,0
24423,0,0,not_have,qt/qtbase,0
24424,0,0,not_have,qt/qtbase,0
24426,0,0,not_have,qt/qtbase,0
24428,0,0,not_have,qt/qtbase,0
24429,0,0,not_have,qt/qtdeclarative,0
24433,0,0,not_have,qt/qtbase,0
24438,0,0,not_have,qt/qtbase,0
24440,0,0,not_have,qt/qtbase,0
24441,0,0,not_have,qt/qtbase,0
24444,0,0,not_have,qt/qtbase,0
24447,0,0,not_have,qt/qtbase,0
24453,0,0,not_have,qt/qtbase,0
24456,0,0,not_have,qt/qtbase,0
24457,0,0,not_have,qt/qtbase,0
24458,0,0,not_have,qt/qtbase,0
24464,0,0,not_have,qt/qtconnectivity,0
24465,0,0,not_have,qt/qtgraphicaleffects,0
24468,0,0,not_have,qt/qtgraphicaleffects,0
24471,0,0,not_have,qt/qtrepotools,0
24472,0,0,not_have,qt/qtgraphicaleffects,0
24473,0,0,not_have,qt/qtbase,0
24474,0,0,not_have,qt/qtlocation,0
24475,0,0,not_have,qt/qtbase,0
24476,0,0,not_have,qt/qtbase,0
24483,0,0,not_have,qt/qtbase,0
24490,0,0,not_have,qt/qtbase,0
24491,0,0,not_have,qt/qtbase,0
24492,0,0,not_have,qt/qtbase,0
24493,0,0,not_have,qt/qtbase,0
24502,0,0,not_have,qt/qtbase,0
24503,0,0,not_have,qt/qtbase,0
24504,0,0,not_have,qt/qtbase,0
24505,0,0,not_have,qt/qtbase,0
24506,2,0,SATD_have,qt/qtbase,0
24507,0,0,not_have,qt/qtbase,0
24508,0,0,not_have,qt/qtbase,0
24509,0,0,not_have,qt/qtbase,0
24510,0,0,not_have,qt/qtrepotools,0
24511,0,0,not_have,qt/qtrepotools,0
24512,1,0,SATD_have,qt/qtbase,0
24522,0,0,not_have,qt/qtqa,0
24523,0,0,not_have,qt/qtbase,0
24524,0,0,not_have,qt/qtlocation,0
24525,0,0,not_have,qt/qtlocation,0
24527,0,0,not_have,qt/qtdeclarative,0
24531,0,0,not_have,qt/qtlocation,0
24532,0,0,not_have,qt/qtqa,0
24533,0,0,not_have,qt/qtdoc,0
24534,0,0,not_have,qt/qtbase,0
24537,0,0,not_have,qt/qtsensors,0
24541,0,0,not_have,qt/qtmultimedia,0
24542,0,0,not_have,qt/qtmultimedia,0
24544,0,0,not_have,qt/qtserialport,0
24545,0,0,not_have,qt/qtserialport,0
24546,0,0,not_have,qt/qtsensors,0
24547,0,0,not_have,qt/qtbase,0
24551,0,0,not_have,qt/qtquick1,0
24555,0,0,not_have,qt/qtbase,0
24556,0,0,not_have,qt/qtbase,0
24557,0,0,not_have,qt/qtbase,0
24558,0,0,not_have,qt/qtscript,0
24559,0,1,SATD_have,qt/qtbase,0
24560,0,0,not_have,qt/qtbase,0
24563,0,0,not_have,qt/qtdeclarative,0
24564,0,0,not_have,qt/qtserialport,0
24566,0,0,not_have,qt/qtbase,0
24569,0,0,not_have,qt/qtdeclarative,0
24570,0,0,not_have,qt/qtbase,0
24571,0,0,not_have,qt/qtdeclarative,0
24572,0,0,not_have,qt/qtbase,0
24574,0,0,not_have,qt/qtbase,0
24576,0,1,SATD_have,qt/qtbase,0
24580,0,0,not_have,qt/qtbase,0
24581,0,0,not_have,qt/qtbase,0
24582,0,0,not_have,qt/qtbase,0
24588,0,0,not_have,qt/qtbase,0
24589,0,0,not_have,qt/qtactiveqt,0
24592,0,0,not_have,qt/qtbase,0
24594,0,0,not_have,qt/qtdoc,0
24595,0,0,not_have,qt/qtbase,0
24599,0,0,not_have,qt/qtbase,0
24603,0,0,not_have,qt/qtbase,0
24605,1,0,SATD_have,qt/qtbase,0
24612,0,0,not_have,qt/qtbase,0
24617,0,0,not_have,qt/qtactiveqt,0
24618,0,0,not_have,qt/qtactiveqt,0
24621,0,0,not_have,qt/qtmultimedia,0
24624,0,0,not_have,qt/qtlocation,0
24628,0,0,not_have,qt/qtbase,0
24631,0,0,not_have,qt/qtdeclarative,0
24632,0,0,not_have,qt/qtdeclarative,0
24633,0,0,not_have,qt/qtqa,0
24635,0,0,not_have,qt/qtlocation,0
24636,0,0,not_have,qt/qtbase,0
24637,0,0,not_have,qt/qtdeclarative,0
24638,0,0,not_have,qt/qtdeclarative,0
24639,0,0,not_have,qt/qtdeclarative,0
24640,0,0,not_have,qt/qtmultimedia,0
24641,0,0,not_have,qt/qtmultimedia,0
24642,0,0,not_have,qt/qtdeclarative,0
24645,0,0,not_have,qt/qtsensors,0
24646,0,0,not_have,qt/qtbase,0
24648,0,0,not_have,qt/qtqa,0
24650,0,0,not_have,qt/qtsensors,0
24654,0,0,not_have,qt/qtqa,0
24655,0,0,not_have,qt/qtbase,0
24656,0,0,not_have,qt/qtdeclarative,0
24658,0,0,not_have,qt/qtdeclarative,0
24659,0,0,not_have,qt/qtdeclarative,0
24660,0,0,not_have,qt/qtlocation,0
24661,0,0,not_have,qt/qtbase,0
24662,0,0,not_have,qt/qtdeclarative,0
24663,0,0,not_have,qt/qtdeclarative,0
24664,0,0,not_have,qt/qtdeclarative,0
24665,0,0,not_have,qt/qtdeclarative,0
24669,0,0,not_have,qt/qtbase,0
24672,0,0,not_have,qt/qtsensors,0
24674,0,0,not_have,qt/qtbase,0
