NUMBER,Del_include?,Add_include?,SATD,sub_name,broken?
21398,0,1,SATD_have,openstack/nova,0
21406,1,3,SATD_have,openstack/nova,0
21415,0,7,SATD_have,openstack/nova,0
21527,1,1,SATD_have,openstack/nova,0
21574,0,4,SATD_have,openstack/nova,0
21686,1,0,SATD_have,openstack/nova,0
21700,3,0,SATD_have,openstack/nova,0
21735,0,1,SATD_have,openstack/nova,0
21799,1,1,SATD_have,openstack/nova,0
21801,0,1,SATD_have,openstack/nova,0
21819,0,2,SATD_have,openstack/nova,0
21921,1,0,SATD_have,openstack/nova,0
21922,0,1,SATD_have,openstack/nova,0
21927,0,1,SATD_have,openstack/nova,0
22054,0,5,SATD_have,openstack/nova,0
22061,2,2,SATD_have,openstack/nova,0
22062,0,5,SATD_have,openstack/nova,0
22098,1,1,SATD_have,openstack/nova,0
22130,0,1,SATD_have,openstack/nova,0
22243,1,3,SATD_have,openstack/nova,0
22245,0,1,SATD_have,openstack/nova,0
22308,0,5,SATD_have,openstack/nova,0
22385,1,1,SATD_have,openstack/nova,0
22479,0,1,SATD_have,openstack/nova,0
22482,1,6,SATD_have,openstack/nova,0
22503,1,1,SATD_have,openstack/nova,0
22609,0,1,SATD_have,openstack/nova,0
22720,0,1,SATD_have,openstack/nova,0
22774,0,1,SATD_have,openstack/nova,0
22778,0,1,SATD_have,openstack/nova,0
22932,0,1,SATD_have,openstack/nova,0
22947,1,1,SATD_have,openstack/nova,0
23040,1,1,SATD_have,openstack/nova,0
23047,1,0,SATD_have,openstack/nova,0
23053,0,1,SATD_have,openstack/nova,0
23060,1,0,SATD_have,openstack/nova,0
23103,0,1,SATD_have,openstack/nova,0
23114,1,0,SATD_have,openstack/nova,0
23208,0,1,SATD_have,openstack/nova,0
23256,0,1,SATD_have,openstack/nova,0
23258,0,1,SATD_have,openstack/nova,0
23325,2,3,SATD_have,openstack/nova,0
23352,0,2,SATD_have,openstack/nova,0
23405,0,1,SATD_have,openstack/nova,0
23440,0,1,SATD_have,openstack/nova,0
23486,1,0,SATD_have,openstack/nova,0
23662,0,1,SATD_have,openstack/nova,0
23712,1,0,SATD_have,openstack/nova,0
23787,0,1,SATD_have,openstack/nova,0
23834,0,1,SATD_have,openstack/nova,0
23993,0,2,SATD_have,openstack/nova,0
24119,2,0,SATD_have,openstack/nova,0
24243,0,1,SATD_have,openstack/nova,0
24391,0,2,SATD_have,openstack/nova,0
24452,0,1,SATD_have,openstack/nova,0
24453,0,1,SATD_have,openstack/nova,0
24463,0,1,SATD_have,openstack/nova,0
24472,2,0,SATD_have,openstack/nova,0
24600,1,0,SATD_have,openstack/nova,0
24606,0,2,SATD_have,openstack/nova,0
24664,0,1,SATD_have,openstack/nova,0
24845,1,0,SATD_have,openstack/nova,0
24921,1,0,SATD_have,openstack/nova,0
24931,1,0,SATD_have,openstack/nova,0
25075,0,7,SATD_have,openstack/nova,0
25166,1,1,SATD_have,openstack/nova,0
25194,1,2,SATD_have,openstack/nova,0
25200,0,1,SATD_have,openstack/nova,0
25259,1,1,SATD_have,openstack/nova,0
25358,0,3,SATD_have,openstack/nova,0
25488,0,2,SATD_have,openstack/nova,0
25557,0,3,SATD_have,openstack/nova,0
25737,0,1,SATD_have,openstack/nova,0
25774,1,3,SATD_have,openstack/nova,0
25813,0,1,SATD_have,openstack/nova,0
25882,0,4,SATD_have,openstack/nova,0
26012,0,2,SATD_have,openstack/nova,0
26044,0,3,SATD_have,openstack/nova,0
26062,1,0,SATD_have,openstack/nova,0
26090,0,21,SATD_have,openstack/nova,0
26113,1,0,SATD_have,openstack/nova,0
26136,0,2,SATD_have,openstack/nova,0
26189,0,1,SATD_have,openstack/nova,0
26325,0,2,SATD_have,openstack/nova,0
26370,0,1,SATD_have,openstack/nova,0
26448,0,1,SATD_have,openstack/nova,0
26615,0,1,SATD_have,openstack/nova,0
26750,0,1,SATD_have,openstack/nova,0
26875,1,2,SATD_have,openstack/nova,0
26978,1,0,SATD_have,openstack/nova,0
26993,0,2,SATD_have,openstack/nova,0
27045,0,4,SATD_have,openstack/nova,0
27076,0,1,SATD_have,openstack/nova,0
27130,0,1,SATD_have,openstack/nova,0
27198,0,1,SATD_have,openstack/nova,0
27276,0,5,SATD_have,openstack/nova,0
27373,1,1,SATD_have,openstack/nova,0
27392,0,1,SATD_have,openstack/nova,0
27456,0,4,SATD_have,openstack/nova,0
27463,1,2,SATD_have,openstack/nova,0
27821,1,1,SATD_have,openstack/nova,0
27824,1,1,SATD_have,openstack/nova,0
27869,0,1,SATD_have,openstack/nova,0
27974,1,0,SATD_have,openstack/nova,0
28078,1,1,SATD_have,openstack/nova,0
28124,2,2,SATD_have,openstack/nova,0
28160,0,1,SATD_have,openstack/nova,0
28232,1,1,SATD_have,openstack/nova,0
28240,1,2,SATD_have,openstack/nova,0
28253,0,1,SATD_have,openstack/nova,0
28267,0,1,SATD_have,openstack/nova,0
28292,0,1,SATD_have,openstack/nova,0
28298,0,37,SATD_have,openstack/nova,0
28308,0,5,SATD_have,openstack/nova,0
28354,0,2,SATD_have,openstack/nova,0
28402,0,1,SATD_have,openstack/nova,0
28403,2,0,SATD_have,openstack/nova,0
28457,0,9,SATD_have,openstack/nova,0
28756,0,40,SATD_have,openstack/nova,0
28900,0,5,SATD_have,openstack/nova,0
28928,0,1,SATD_have,openstack/nova,0
28959,0,1,SATD_have,openstack/nova,0
28965,0,1,SATD_have,openstack/nova,0
28969,0,1,SATD_have,openstack/nova,0
28990,0,1,SATD_have,openstack/nova,0
29005,0,2,SATD_have,openstack/nova,0
29031,0,2,SATD_have,openstack/nova,0
29091,1,4,SATD_have,openstack/nova,0
29118,0,3,SATD_have,openstack/nova,0
29181,1,0,SATD_have,openstack/nova,0
29250,0,2,SATD_have,openstack/nova,0
29251,0,2,SATD_have,openstack/nova,0
29361,0,2,SATD_have,openstack/nova,0
29364,1,1,SATD_have,openstack/nova,0
29369,0,1,SATD_have,openstack/nova,0
29377,0,1,SATD_have,openstack/nova,0
29490,0,1,SATD_have,openstack/nova,0
29509,1,1,SATD_have,openstack/nova,0
29623,0,1,SATD_have,openstack/nova,0
29673,0,1,SATD_have,openstack/nova,0
29757,2,0,SATD_have,openstack/nova,0
29815,0,1,SATD_have,openstack/nova,0
29838,0,1,SATD_have,openstack/nova,0
29848,1,0,SATD_have,openstack/nova,0
30028,0,10,SATD_have,openstack/nova,0
30130,0,1,SATD_have,openstack/nova,0
30192,0,3,SATD_have,openstack/nova,0
30220,0,1,SATD_have,openstack/nova,0
30282,1,5,SATD_have,openstack/nova,0
30316,1,0,SATD_have,openstack/nova,0
30366,0,3,SATD_have,openstack/nova,0
30459,0,1,SATD_have,openstack/nova,0
30486,1,1,SATD_have,openstack/nova,0
30487,1,1,SATD_have,openstack/nova,0
30518,0,1,SATD_have,openstack/nova,0
30886,0,6,SATD_have,openstack/nova,0
30969,2,0,SATD_have,openstack/nova,0
30973,0,1,SATD_have,openstack/nova,0
30976,0,3,SATD_have,openstack/nova,0
31175,0,1,SATD_have,openstack/nova,0
31187,2,2,SATD_have,openstack/nova,0
31239,0,2,SATD_have,openstack/nova,0
31302,0,1,SATD_have,openstack/nova,0
31314,0,3,SATD_have,openstack/nova,0
31561,0,2,SATD_have,openstack/nova,0
31619,1,1,SATD_have,openstack/nova,0
31624,0,1,SATD_have,openstack/nova,0
31669,1,1,SATD_have,openstack/nova,0
31762,1,0,SATD_have,openstack/nova,0
31893,0,1,SATD_have,openstack/nova,0
32040,0,1,SATD_have,openstack/nova,0
32060,0,1,SATD_have,openstack/nova,0
32121,1,0,SATD_have,openstack/nova,0
32146,0,3,SATD_have,openstack/nova,0
32437,2,0,SATD_have,openstack/nova,0
32463,0,1,SATD_have,openstack/nova,0
32464,0,1,SATD_have,openstack/nova,0
32465,0,1,SATD_have,openstack/nova,0
32569,2,0,SATD_have,openstack/nova,0
32593,3,14,SATD_have,openstack/nova,0
32693,0,1,SATD_have,openstack/nova,0
32827,7,0,SATD_have,openstack/nova,0
32870,4,0,SATD_have,openstack/nova,0
32887,2,0,SATD_have,openstack/nova,0
32952,0,3,SATD_have,openstack/nova,0
32960,0,4,SATD_have,openstack/nova,0
32966,1,0,SATD_have,openstack/nova,0
32987,0,1,SATD_have,openstack/nova,0
33156,1,0,SATD_have,openstack/nova,0
33299,1,0,SATD_have,openstack/nova,0
33356,0,1,SATD_have,openstack/nova,0
33364,0,2,SATD_have,openstack/nova,0
33370,0,1,SATD_have,openstack/nova,0
33374,0,1,SATD_have,openstack/nova,0
33383,0,1,SATD_have,openstack/nova,0
33409,2,9,SATD_have,openstack/nova,0
33426,0,2,SATD_have,openstack/nova,0
33504,0,9,SATD_have,openstack/nova,0
33526,0,2,SATD_have,openstack/nova,0
33576,0,1,SATD_have,openstack/nova,0
33621,0,5,SATD_have,openstack/nova,0
33627,1,0,SATD_have,openstack/nova,0
33629,2,2,SATD_have,openstack/nova,0
33702,0,4,SATD_have,openstack/nova,0
33711,0,1,SATD_have,openstack/nova,0
33782,0,1,SATD_have,openstack/nova,0
33784,0,1,SATD_have,openstack/nova,0
33796,0,1,SATD_have,openstack/nova,0
33828,0,1,SATD_have,openstack/nova,0
33935,0,1,SATD_have,openstack/nova,0
33943,0,2,SATD_have,openstack/nova,0
33949,0,1,SATD_have,openstack/nova,0
33950,0,1,SATD_have,openstack/nova,0
34032,0,1,SATD_have,openstack/nova,0
34040,0,2,SATD_have,openstack/nova,0
34164,1,0,SATD_have,openstack/nova,0
34223,2,0,SATD_have,openstack/nova,0
34404,0,1,SATD_have,openstack/nova,0
34413,1,1,SATD_have,openstack/nova,0
34420,0,1,SATD_have,openstack/nova,0
34424,6,1,SATD_have,openstack/nova,0
34461,0,2,SATD_have,openstack/nova,0
34502,0,1,SATD_have,openstack/nova,0
34503,1,0,SATD_have,openstack/nova,0
34504,1,0,SATD_have,openstack/nova,0
34526,0,1,SATD_have,openstack/nova,0
34559,1,1,SATD_have,openstack/nova,0
34688,0,2,SATD_have,openstack/nova,0
34825,0,1,SATD_have,openstack/nova,0
34836,1,0,SATD_have,openstack/nova,0
34837,0,4,SATD_have,openstack/nova,0
34849,2,1,SATD_have,openstack/nova,0
34888,1,0,SATD_have,openstack/nova,0
35041,1,0,SATD_have,openstack/nova,0
35124,1,1,SATD_have,openstack/nova,0
35169,0,1,SATD_have,openstack/nova,0
35213,7,0,SATD_have,openstack/nova,0
35247,4,4,SATD_have,openstack/nova,0
35259,1,1,SATD_have,openstack/nova,0
35303,1,8,SATD_have,openstack/nova,0
35380,0,1,SATD_have,openstack/nova,0
35561,0,1,SATD_have,openstack/nova,0
35575,0,1,SATD_have,openstack/nova,0
35577,0,4,SATD_have,openstack/nova,0
35610,0,1,SATD_have,openstack/nova,0
35668,1,1,SATD_have,openstack/nova,0
35748,7,3,SATD_have,openstack/nova,0
36042,1,1,SATD_have,openstack/nova,0
36111,0,1,SATD_have,openstack/nova,0
36195,1,0,SATD_have,openstack/nova,0
36244,0,1,SATD_have,openstack/nova,0
36363,1,0,SATD_have,openstack/nova,0
36393,0,1,SATD_have,openstack/nova,0
36573,0,1,SATD_have,openstack/nova,0
36580,0,1,SATD_have,openstack/nova,0
36583,1,1,SATD_have,openstack/nova,0
36596,0,3,SATD_have,openstack/nova,0
36605,0,1,SATD_have,openstack/nova,0
36615,3,0,SATD_have,openstack/nova,0
36663,0,1,SATD_have,openstack/nova,0
36718,0,3,SATD_have,openstack/nova,0
36729,0,5,SATD_have,openstack/nova,0
36745,0,1,SATD_have,openstack/nova,0
36782,1,0,SATD_have,openstack/nova,0
36947,1,0,SATD_have,openstack/nova,0
37148,0,3,SATD_have,openstack/nova,0
37261,0,2,SATD_have,openstack/nova,0
37307,1,0,SATD_have,openstack/nova,0
37404,0,1,SATD_have,openstack/nova,0
37615,0,1,SATD_have,openstack/nova,0
37684,1,0,SATD_have,openstack/nova,0
37687,1,0,SATD_have,openstack/nova,0
37817,1,0,SATD_have,openstack/nova,0
37819,0,7,SATD_have,openstack/nova,0
37836,1,1,SATD_have,openstack/nova,0
38022,1,0,SATD_have,openstack/nova,0
38073,0,1,SATD_have,openstack/nova,0
38140,13,1,SATD_have,openstack/nova,0
38156,0,4,SATD_have,openstack/nova,0
38182,0,1,SATD_have,openstack/nova,0
38251,0,1,SATD_have,openstack/nova,0
38288,0,1,SATD_have,openstack/nova,0
38452,0,1,SATD_have,openstack/nova,0
38455,0,1,SATD_have,openstack/nova,0
38473,0,3,SATD_have,openstack/nova,0
38574,0,1,SATD_have,openstack/nova,0
38608,1,1,SATD_have,openstack/nova,0
38609,0,2,SATD_have,openstack/nova,0
38642,0,1,SATD_have,openstack/nova,0
38716,1,2,SATD_have,openstack/nova,0
38920,1,0,SATD_have,openstack/nova,0
38922,2,0,SATD_have,openstack/nova,0
39048,0,3,SATD_have,openstack/nova,0
39086,1,0,SATD_have,openstack/nova,0
39345,0,1,SATD_have,openstack/nova,0
39466,1,1,SATD_have,openstack/nova,0
39496,1,1,SATD_have,openstack/nova,0
39526,0,1,SATD_have,openstack/nova,0
39541,1,0,SATD_have,openstack/nova,0
39543,1,0,SATD_have,openstack/nova,0
39544,1,0,SATD_have,openstack/nova,0
39750,1,1,SATD_have,openstack/nova,0
39883,1,1,SATD_have,openstack/nova,0
39929,19,11,SATD_have,openstack/nova,0
39936,0,2,SATD_have,openstack/nova,0
39988,0,1,SATD_have,openstack/nova,0
40137,0,1,SATD_have,openstack/nova,0
40228,1,0,SATD_have,openstack/nova,0
40245,0,2,SATD_have,openstack/nova,0
40267,1,0,SATD_have,openstack/nova,0
40331,1,0,SATD_have,openstack/nova,0
40354,1,0,SATD_have,openstack/nova,0
40362,1,1,SATD_have,openstack/nova,0
40424,0,1,SATD_have,openstack/nova,0
40548,0,4,SATD_have,openstack/nova,0
40608,3,0,SATD_have,openstack/nova,0
40650,0,1,SATD_have,openstack/nova,0
40795,2,2,SATD_have,openstack/nova,0
40819,0,4,SATD_have,openstack/nova,0
40879,1,0,SATD_have,openstack/nova,0
40880,1,0,SATD_have,openstack/nova,0
40932,1,1,SATD_have,openstack/nova,0
40945,0,1,SATD_have,openstack/nova,0
41189,0,2,SATD_have,openstack/nova,0
41386,0,2,SATD_have,openstack/nova,0
41481,0,1,SATD_have,openstack/nova,0
41528,1,4,SATD_have,openstack/nova,0
41573,1,1,SATD_have,openstack/nova,0
41602,1,1,SATD_have,openstack/nova,0
41646,0,3,SATD_have,openstack/nova,0
41647,5,0,SATD_have,openstack/nova,0
41651,0,1,SATD_have,openstack/nova,0
41754,1,0,SATD_have,openstack/nova,0
42029,0,1,SATD_have,openstack/nova,0
42091,0,3,SATD_have,openstack/nova,0
42283,0,1,SATD_have,openstack/nova,0
42340,0,1,SATD_have,openstack/nova,0
42364,1,0,SATD_have,openstack/nova,0
42441,0,1,SATD_have,openstack/nova,0
42474,0,1,SATD_have,openstack/nova,0
42619,1,2,SATD_have,openstack/nova,0
42627,1,2,SATD_have,openstack/nova,0
42634,1,0,SATD_have,openstack/nova,0
42649,0,1,SATD_have,openstack/nova,0
42665,0,1,SATD_have,openstack/nova,0
42667,0,1,SATD_have,openstack/nova,0
42810,1,0,SATD_have,openstack/nova,0
42952,1,1,SATD_have,openstack/nova,0
43056,2,1,SATD_have,openstack/nova,0
43099,1,1,SATD_have,openstack/nova,0
43151,0,1,SATD_have,openstack/nova,0
43266,0,1,SATD_have,openstack/nova,0
43270,0,1,SATD_have,openstack/nova,0
43361,1,1,SATD_have,openstack/nova,0
43502,0,1,SATD_have,openstack/nova,0
43568,1,0,SATD_have,openstack/nova,0
43606,1,0,SATD_have,openstack/nova,0
43616,1,0,SATD_have,openstack/nova,0
43774,0,1,SATD_have,openstack/nova,0
43986,2,3,SATD_have,openstack/nova,0
44269,2,6,SATD_have,openstack/nova,0
44377,1,0,SATD_have,openstack/nova,0
44422,1,5,SATD_have,openstack/nova,0
44523,0,1,SATD_have,openstack/nova,0
44592,0,1,SATD_have,openstack/nova,0
44594,0,1,SATD_have,openstack/nova,0
44595,0,2,SATD_have,openstack/nova,0
44596,1,1,SATD_have,openstack/nova,0
44639,1,1,SATD_have,openstack/nova,0
44701,1,0,SATD_have,openstack/nova,0
44817,0,2,SATD_have,openstack/nova,0
44893,1,1,SATD_have,openstack/nova,0
45015,0,1,SATD_have,openstack/nova,0
45107,0,1,SATD_have,openstack/nova,0
45121,0,1,SATD_have,openstack/nova,0
45274,0,1,SATD_have,openstack/nova,0
45416,1,0,SATD_have,openstack/nova,0
45535,1,6,SATD_have,openstack/nova,0
45698,1,0,SATD_have,openstack/nova,0
45804,1,0,SATD_have,openstack/nova,0
45867,0,9,SATD_have,openstack/nova,0
45975,4,0,SATD_have,openstack/nova,0
46027,0,1,SATD_have,openstack/nova,0
46184,0,1,SATD_have,openstack/nova,0
46313,1,1,SATD_have,openstack/nova,0
46379,0,2,SATD_have,openstack/nova,0
46413,1,0,SATD_have,openstack/nova,0
46498,0,1,SATD_have,openstack/nova,0
46531,1,0,SATD_have,openstack/nova,0
46586,0,1,SATD_have,openstack/nova,0
46588,1,9,SATD_have,openstack/nova,0
46747,1,2,SATD_have,openstack/nova,0
46879,0,1,SATD_have,openstack/nova,0
47463,0,1,SATD_have,openstack/nova,0
47479,1,0,SATD_have,openstack/nova,0
47571,1,1,SATD_have,openstack/nova,0
47634,0,1,SATD_have,openstack/nova,0
47651,0,4,SATD_have,openstack/nova,0
47662,0,1,SATD_have,openstack/nova,0
47689,0,1,SATD_have,openstack/nova,0
47890,0,2,SATD_have,openstack/nova,0
47943,0,1,SATD_have,openstack/nova,0
47958,1,0,SATD_have,openstack/nova,0
48544,0,2,SATD_have,openstack/nova,0
48752,0,1,SATD_have,openstack/nova,0
48932,0,1,SATD_have,openstack/nova,0
48953,1,0,SATD_have,openstack/nova,0
49245,0,1,SATD_have,openstack/nova,0
49455,0,2,SATD_have,openstack/nova,0
49612,0,3,SATD_have,openstack/nova,0
49613,0,1,SATD_have,openstack/nova,0
49641,1,0,SATD_have,openstack/nova,0
49758,0,2,SATD_have,openstack/nova,0
49803,2,0,SATD_have,openstack/nova,0
49844,1,1,SATD_have,openstack/nova,0
50465,0,1,SATD_have,openstack/nova,0
50547,1,1,SATD_have,openstack/nova,0
50774,0,1,SATD_have,openstack/nova,0
51075,0,1,SATD_have,openstack/nova,0
51084,18,0,SATD_have,openstack/nova,0
51135,0,4,SATD_have,openstack/nova,0
51218,1,2,SATD_have,openstack/nova,0
51328,0,28,SATD_have,openstack/nova,0
51510,0,2,SATD_have,openstack/nova,0
51662,0,1,SATD_have,openstack/nova,0
51729,0,1,SATD_have,openstack/nova,0
51735,0,2,SATD_have,openstack/nova,0
51793,0,1,SATD_have,openstack/nova,0
51948,0,1,SATD_have,openstack/nova,0
52219,2,0,SATD_have,openstack/nova,0
52248,0,2,SATD_have,openstack/nova,0
52270,1,0,SATD_have,openstack/nova,0
52384,0,2,SATD_have,openstack/nova,0
52477,0,2,SATD_have,openstack/nova,0
52515,1,0,SATD_have,openstack/nova,0
52557,1,0,SATD_have,openstack/nova,0
52581,1,0,SATD_have,openstack/nova,0
52643,1,0,SATD_have,openstack/nova,0
52695,1,0,SATD_have,openstack/nova,0
52705,1,0,SATD_have,openstack/nova,0
52815,0,2,SATD_have,openstack/nova,0
52862,0,1,SATD_have,openstack/nova,0
52975,1,2,SATD_have,openstack/nova,0
52987,0,1,SATD_have,openstack/nova,0
52989,0,1,SATD_have,openstack/nova,0
53019,0,4,SATD_have,openstack/nova,0
53021,0,1,SATD_have,openstack/nova,0
53024,0,1,SATD_have,openstack/nova,0
53060,0,1,SATD_have,openstack/nova,0
53132,0,1,SATD_have,openstack/nova,0
53199,1,1,SATD_have,openstack/nova,0
53406,0,1,SATD_have,openstack/nova,0
53476,1,1,SATD_have,openstack/nova,0
53746,1,6,SATD_have,openstack/nova,0
53971,1,0,SATD_have,openstack/nova,0
54096,0,1,SATD_have,openstack/nova,0
54172,2,0,SATD_have,openstack/nova,0
54309,1,0,SATD_have,openstack/nova,0
54361,1,3,SATD_have,openstack/nova,0
54443,0,1,SATD_have,openstack/nova,0
54477,1,0,SATD_have,openstack/nova,0
54493,2,3,SATD_have,openstack/nova,0
54574,2,0,SATD_have,openstack/nova,0
54633,0,2,SATD_have,openstack/nova,0
54736,0,1,SATD_have,openstack/nova,0
54765,0,1,SATD_have,openstack/nova,0
54767,0,1,SATD_have,openstack/nova,0
54768,0,1,SATD_have,openstack/nova,0
54872,0,1,SATD_have,openstack/nova,0
55072,0,3,SATD_have,openstack/nova,0
55189,1,1,SATD_have,openstack/nova,0
55416,1,1,SATD_have,openstack/nova,0
55420,0,1,SATD_have,openstack/nova,0
55444,0,1,SATD_have,openstack/nova,0
55449,0,1,SATD_have,openstack/nova,0
55496,1,2,SATD_have,openstack/nova,0
55506,1,0,SATD_have,openstack/nova,0
55621,0,1,SATD_have,openstack/nova,0
55745,1,0,SATD_have,openstack/nova,0
55748,1,0,SATD_have,openstack/nova,0
55751,1,0,SATD_have,openstack/nova,0
55766,1,0,SATD_have,openstack/nova,0
55808,0,2,SATD_have,openstack/nova,0
56075,0,2,SATD_have,openstack/nova,0
56109,1,1,SATD_have,openstack/nova,0
56224,0,1,SATD_have,openstack/nova,0
56317,1,1,SATD_have,openstack/nova,0
56416,0,1,SATD_have,openstack/nova,0
56510,0,2,SATD_have,openstack/nova,0
56642,3,0,SATD_have,openstack/nova,0
56667,2,0,SATD_have,openstack/nova,0
56695,0,1,SATD_have,openstack/nova,0
56711,1,0,SATD_have,openstack/nova,0
56812,1,0,SATD_have,openstack/nova,0
56818,1,0,SATD_have,openstack/nova,0
57000,0,1,SATD_have,openstack/nova,0
57009,0,2,SATD_have,openstack/nova,0
57053,0,1,SATD_have,openstack/nova,0
57372,0,2,SATD_have,openstack/nova,0
57511,1,5,SATD_have,openstack/nova,0
57543,1,0,SATD_have,openstack/nova,0
57548,1,0,SATD_have,openstack/nova,0
57566,3,2,SATD_have,openstack/nova,0
57568,3,2,SATD_have,openstack/nova,0
57569,3,2,SATD_have,openstack/nova,0
57570,3,2,SATD_have,openstack/nova,0
57571,3,2,SATD_have,openstack/nova,0
57747,0,1,SATD_have,openstack/nova,0
57748,1,0,SATD_have,openstack/nova,0
57774,8,0,SATD_have,openstack/nova,0
57859,0,1,SATD_have,openstack/nova,0
57890,0,2,SATD_have,openstack/nova,0
57961,0,1,SATD_have,openstack/nova,0
58494,1,0,SATD_have,openstack/nova,0
58577,2,0,SATD_have,openstack/nova,0
58713,1,1,SATD_have,openstack/nova,0
58754,0,1,SATD_have,openstack/nova,0
58756,0,1,SATD_have,openstack/nova,0
58837,0,1,SATD_have,openstack/nova,0
58854,1,1,SATD_have,openstack/nova,0
58994,0,1,SATD_have,openstack/nova,0
59034,2,0,SATD_have,openstack/nova,0
59128,1,0,SATD_have,openstack/nova,0
59149,0,1,SATD_have,openstack/nova,0
59243,1,1,SATD_have,openstack/nova,0
59290,1,1,SATD_have,openstack/nova,0
59312,0,1,SATD_have,openstack/nova,0
59365,0,1,SATD_have,openstack/nova,0
59578,0,1,SATD_have,openstack/nova,0
59760,0,2,SATD_have,openstack/nova,0
59856,0,1,SATD_have,openstack/nova,0
59872,1,0,SATD_have,openstack/nova,0
60184,0,2,SATD_have,openstack/nova,0
60286,0,1,SATD_have,openstack/nova,0
60323,0,1,SATD_have,openstack/nova,0
60517,0,1,SATD_have,openstack/nova,0
60797,0,1,SATD_have,openstack/nova,0
60824,0,2,SATD_have,openstack/nova,0
61041,0,1,SATD_have,openstack/nova,0
61075,0,2,SATD_have,openstack/nova,0
61359,0,1,SATD_have,openstack/nova,0
61386,0,2,SATD_have,openstack/nova,0
61753,1,2,SATD_have,openstack/nova,0
61773,0,2,SATD_have,openstack/nova,0
61794,0,1,SATD_have,openstack/nova,0
61821,3,0,SATD_have,openstack/nova,0
61839,0,1,SATD_have,openstack/nova,0
61915,0,1,SATD_have,openstack/nova,0
61924,0,2,SATD_have,openstack/nova,0
61944,0,2,SATD_have,openstack/nova,0
61990,0,1,SATD_have,openstack/nova,0
62108,0,1,SATD_have,openstack/nova,0
62240,0,4,SATD_have,openstack/nova,0
62350,0,2,SATD_have,openstack/nova,0
62404,1,0,SATD_have,openstack/nova,0
62421,6,1,SATD_have,openstack/nova,0
62430,0,1,SATD_have,openstack/nova,0
62458,3,0,SATD_have,openstack/nova,0
62557,0,6,SATD_have,openstack/nova,0
62581,1,0,SATD_have,openstack/nova,0
62647,0,3,SATD_have,openstack/nova,0
62815,0,1,SATD_have,openstack/nova,0
62870,0,3,SATD_have,openstack/nova,0
63084,0,1,SATD_have,openstack/nova,0
63162,0,1,SATD_have,openstack/nova,0
63178,1,1,SATD_have,openstack/nova,0
63229,0,10,SATD_have,openstack/nova,0
63368,0,2,SATD_have,openstack/nova,0
63694,0,1,SATD_have,openstack/nova,0
63735,0,2,SATD_have,openstack/nova,0
63827,0,1,SATD_have,openstack/nova,0
63882,1,1,SATD_have,openstack/nova,0
63933,1,2,SATD_have,openstack/nova,0
63975,0,1,SATD_have,openstack/nova,0
64125,0,1,SATD_have,openstack/nova,0
64277,0,1,SATD_have,openstack/nova,0
64690,0,15,SATD_have,openstack/nova,0
64769,1,2,SATD_have,openstack/nova,0
64843,1,0,SATD_have,openstack/nova,0
64893,1,0,SATD_have,openstack/nova,0
65108,0,2,SATD_have,openstack/nova,0
65129,4,0,SATD_have,openstack/nova,0
65306,0,3,SATD_have,openstack/nova,0
65351,0,1,SATD_have,openstack/nova,0
65374,0,1,SATD_have,openstack/nova,0
65452,0,2,SATD_have,openstack/nova,0
65474,0,3,SATD_have,openstack/nova,0
65640,0,1,SATD_have,openstack/nova,0
65824,0,1,SATD_have,openstack/nova,0
65879,1,0,SATD_have,openstack/nova,0
66291,0,6,SATD_have,openstack/nova,0
66469,1,0,SATD_have,openstack/nova,0
66493,1,3,SATD_have,openstack/nova,0
66509,0,2,SATD_have,openstack/nova,0
66666,2,0,SATD_have,openstack/nova,0
66952,1,0,SATD_have,openstack/nova,0
66972,0,3,SATD_have,openstack/nova,0
67085,0,1,SATD_have,openstack/nova,0
67373,0,4,SATD_have,openstack/nova,0
67431,0,2,SATD_have,openstack/nova,0
67613,1,0,SATD_have,openstack/nova,0
67736,0,1,SATD_have,openstack/nova,0
67767,0,1,SATD_have,openstack/nova,0
67824,4,3,SATD_have,openstack/nova,0
